<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240118 170000 166.6000000 166.8400000 166.4900000 166.8200000 915790
240118 173000 166.8300000 167.0000000 166.6700000 166.8100000 653700
240118 180000 166.7800000 166.9500000 166.7700000 166.8900000 621050
240118 183000 166.8900000 167.0300000 166.4600000 166.4600000 1494770
240118 190000 166.6000000 166.6500000 166.3100000 166.5300000 527520
240118 193000 166.5200000 166.5700000 166.3100000 166.4500000 185970
240118 200000 166.4300000 166.4700000 166.2400000 166.4600000 379700
240118 203000 166.4500000 166.4800000 166.4000000 166.4800000 183790
240118 210000 166.4800000 166.5000000 166.3000000 166.5000000 261740
240118 213000 166.5000000 166.6100000 166.3900000 166.5400000 173580
240118 220000 166.5700000 166.9000000 166.5400000 166.8500000 326810
240118 223000 166.8500000 166.8700000 166.6600000 166.7000000 267110
240118 230000 166.7000000 166.8000000 166.6100000 166.6100000 149070
240118 233000 166.6100000 166.7100000 166.4700000 166.5200000 246870
240119 100000 166.5500000 167.6200000 166.0200000 166.7500000 4417290
240119 103000 166.7500000 166.7500000 165.5600000 165.8000000 4064260
240119 110000 165.8000000 166.3300000 165.5000000 165.9100000 1312410
240119 113000 165.9000000 166.1200000 165.2000000 165.5800000 1749210
240119 120000 165.5800000 165.9000000 165.3000000 165.8100000 739590
240119 123000 165.8100000 165.9000000 165.6300000 165.8600000 434970
240119 130000 165.8500000 166.1500000 165.7200000 165.8100000 799240
240119 133000 165.8100000 166.0900000 165.8000000 165.9900000 294240
240119 140000 165.9900000 166.0400000 165.5500000 165.7400000 402130
240119 143000 165.7400000 166.0000000 165.7300000 165.8800000 230110
240119 150000 165.8800000 165.9400000 165.5100000 165.6700000 524750
240119 153000 165.6700000 165.6800000 165.3400000 165.5200000 753910
240119 160000 165.5500000 165.8200000 165.2500000 165.5600000 753720
240119 163000 165.5500000 166.2300000 165.4700000 166.2200000 762950
240119 170000 166.2100000 166.7000000 166.1100000 166.6100000 915390
240119 173000 166.6500000 166.7500000 166.3900000 166.7400000 503600
240119 180000 166.7400000 167.0900000 166.6800000 166.9500000 2080150
240119 183000 166.9600000 166.9600000 166.3300000 166.3300000 493780
240119 190000 166.4000000 166.5900000 166.3400000 166.4100000 215160
240119 193000 166.3800000 166.4000000 165.6100000 166.0400000 934800
240119 200000 166.0300000 166.1300000 165.9200000 166.0400000 157510
240119 203000 166.0400000 166.0400000 165.9100000 165.9400000 62980
240119 210000 166.0000000 166.0000000 165.8200000 165.9200000 119040
240119 213000 165.9200000 166.0000000 165.8300000 165.9700000 92950
240119 220000 166.0000000 166.0900000 165.9600000 166.0700000 79530
240119 223000 166.0500000 166.0500000 165.8400000 165.8500000 155410
240119 230000 165.8400000 165.8400000 165.7200000 165.7400000 224810
240119 233000 165.7500000 166.0000000 165.7100000 165.9000000 244690
240122 100000 165.9800000 166.2700000 165.2600000 165.7000000 2449640
240122 103000 165.6900000 165.8600000 165.2600000 165.4400000 917040
240122 110000 165.4500000 165.8500000 165.4200000 165.8200000 828840
240122 113000 165.8200000 165.8200000 165.5500000 165.6300000 352430
240122 120000 165.6900000 165.8000000 165.6000000 165.7000000 240180
240122 123000 165.7100000 165.7500000 165.3700000 165.5200000 482730
240122 130000 165.5100000 165.6600000 165.4700000 165.5700000 285510
240122 133000 165.5800000 165.6000000 165.4000000 165.4900000 210710
240122 140000 165.4700000 165.6100000 165.3600000 165.5000000 313600
240122 143000 165.4900000 165.9000000 165.3600000 165.9000000 384600
240122 150000 165.9000000 167.0000000 165.9000000 166.7800000 2164200
240122 153000 166.7800000 166.9000000 166.6100000 166.6900000 561380
240122 160000 166.6900000 166.8200000 166.1500000 166.4000000 720610
240122 163000 166.3900000 166.5500000 166.3100000 166.5000000 314550
240122 170000 166.4900000 166.5200000 166.3600000 166.5100000 315940
240122 173000 166.4900000 166.6000000 166.3800000 166.5200000 365380
240122 180000 166.5200000 166.6500000 166.4600000 166.5000000 403910
