<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
240116 183000 579.5000000 580.6500000 579.4500000 580.6500000 32065
240116 190000 580.8000000 580.9000000 579.5000000 579.8000000 27013
240116 193000 579.9500000 580.3000000 579.4000000 579.5500000 16798
240116 200000 579.5500000 579.6000000 578.7000000 579.1000000 26799
240116 203000 579.1000000 579.1500000 577.5000000 578.5500000 43554
240116 210000 578.5500000 579.1000000 578.5000000 579.0000000 8845
240116 213000 579.0000000 579.0000000 578.4000000 578.5500000 13127
240116 220000 578.5500000 578.7000000 578.1000000 578.4500000 12741
240116 223000 578.4500000 578.7500000 578.3000000 578.6500000 13881
240116 230000 578.5500000 578.7500000 578.3500000 578.6000000 8433
240116 233000 578.6000000 578.6500000 578.4000000 578.4000000 8591
240117 100000 578.3500000 578.8500000 575.4000000 577.3500000 279635
240117 103000 577.6500000 578.6000000 577.0000000 578.6000000 87714
240117 110000 578.6000000 580.7500000 578.5500000 579.4000000 114380
240117 113000 579.3500000 579.6500000 578.5500000 578.6500000 54376
240117 120000 578.6500000 579.4000000 577.5500000 578.8500000 331261
240117 123000 579.0000000 579.2500000 576.9500000 577.6000000 138042
240117 130000 577.6000000 577.8500000 575.9000000 576.4500000 179372
240117 133000 576.4500000 576.7500000 573.9000000 574.2500000 492003
240117 140000 574.2000000 575.3000000 573.8500000 574.6500000 240463
240117 143000 574.6500000 574.6500000 573.8500000 574.1000000 136824
240117 150000 574.2500000 574.3500000 569.8000000 571.9500000 737635
240117 153000 571.9500000 572.7000000 571.3500000 572.0500000 160048
240117 160000 572.0500000 573.0000000 572.0000000 572.3000000 94281
240117 163000 572.4500000 572.4500000 572.0000000 572.0500000 82166
240117 170000 572.0500000 572.3000000 571.2000000 571.7500000 108261
240117 173000 571.7500000 572.5000000 571.0500000 572.1500000 88527
240117 180000 572.1500000 573.9500000 572.1500000 573.4000000 157192
240117 183000 573.3500000 575.2500000 573.2000000 575.2500000 151243
240117 190000 574.4000000 574.8500000 573.6500000 574.8000000 88859
240117 193000 574.8000000 574.8500000 574.0500000 574.4000000 24747
240117 200000 574.4500000 574.6000000 573.7000000 573.8000000 19108
240117 203000 573.9000000 574.2000000 573.6500000 573.9500000 15652
240117 210000 573.9500000 574.6000000 573.9000000 574.4000000 25353
240117 213000 574.4000000 574.4500000 574.0000000 574.2500000 22653
240117 220000 574.2500000 574.4500000 574.0000000 574.2500000 18451
240117 223000 574.2500000 574.4000000 574.0500000 574.4000000 10614
240117 230000 574.4000000 574.4500000 574.2000000 574.2500000 14864
240117 233000 574.2000000 574.9000000 574.0500000 574.7500000 33375
240118 100000 575.7500000 576.5500000 575.0500000 576.3500000 183181
240118 103000 576.4000000 577.9000000 575.6000000 577.7000000 194079
240118 110000 577.7000000 577.9000000 576.7500000 577.7000000 137638
240118 113000 577.7000000 578.0000000 576.0000000 576.1500000 146261
240118 120000 576.4500000 577.7500000 576.2000000 577.6500000 58759
240118 123000 577.6500000 577.9000000 577.1000000 577.6000000 54296
240118 130000 577.8000000 578.1500000 577.3000000 577.5000000 94665
240118 133000 577.5000000 578.1500000 576.0000000 576.9000000 110981
240118 140000 577.2000000 577.4500000 576.4000000 576.4500000 67655
240118 143000 576.4500000 576.6500000 575.1000000 575.1000000 111736
240118 150000 575.1500000 575.3500000 573.2500000 574.4500000 220789
240118 153000 574.4000000 574.4500000 572.5000000 572.6000000 94175
240118 160000 572.6000000 573.8000000 571.8500000 572.1500000 164222
240118 163000 572.1500000 573.7500000 572.1000000 572.8500000 80077
240118 170000 573.1500000 574.3000000 572.8500000 573.4500000 67874
240118 173000 573.4000000 573.5500000 572.8000000 573.0500000 34867
240118 180000 573.0500000 574.0000000 572.8000000 573.5000000 29004
240118 183000 573.4000000 573.8500000 573.3000000 573.5000000 25995
240118 190000 574.2000000 574.2000000 572.8500000 573.0500000 38697
240118 193000 572.9000000 573.4500000 572.7500000 573.1000000 20774
240118 200000 573.1000000 573.8000000 573.0000000 573.4000000 16922
240118 203000 573.4000000 573.6000000 573.1500000 573.5000000 7216
240118 210000 573.5000000 574.0000000 573.5000000 573.7500000 35892
240118 213000 573.7500000 574.0000000 573.6500000 573.7500000 13106
240118 220000 573.9500000 574.0000000 573.7500000 573.9500000 28951
240118 223000 573.8000000 574.0000000 573.7000000 573.7500000 10111
240118 230000 573.7000000 574.0000000 573.7000000 574.0000000 19093
240118 233000 573.9500000 574.1000000 573.7500000 573.9500000 7581
240119 100000 574.0000000 575.0000000 571.5000000 572.4500000 266033
240119 103000 572.6000000 572.6500000 570.6000000 571.7500000 271437
240119 110000 571.6000000 572.7000000 570.9500000 572.5000000 56240
240119 113000 572.5000000 573.4500000 571.9500000 572.3500000 75586
240119 120000 572.3500000 573.9000000 571.9500000 573.9000000 92492
240119 123000 573.9000000 574.4500000 573.0000000 573.8500000 112543
